Datetime,tweet,Location ,tokens,cluster,topic_name,tweetStop,Polarity,Classification,hospital_name,Latitude,Longitude
2018-09-18 05:50:05+00:00,"Family Attacks LUTH Over The Death Of Their Son, Due To Insufficient Bed Space https://t.co/FpTgyvcaEF https://t.co/gWjiyhqewr","8.6753Â° N, 9.0810Â° E, 200km","['family', 'attack', 'luth', 'death', 'son', 'insufficient', 'bed', 'space']",2,Hospital bed space and patient capacity,"family attacks luth death son, due insufficient bed space https://.co/fptgyvcaef https://.co/gwjiyhqewr",-0.125,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2018-06-28 21:51:32+00:00,LRT. I donâ€™t even want to imagine whatâ€™s going on in LUTH and the rest right now. The injured or burnt patients that will arrive there only to die becos thereâ€™s no oxygen or enough bed spaces. God how did we get here??? ðŸ˜­ðŸ˜­ðŸ˜­,"8.6753Â° N, 9.0810Â° E, 200km","['lrt', 'want', 'imagine', 'go', 'luth', 'rest', 'right', 'injure', 'burn', 'patients', 'arrive', 'die', 'becos', 'oxygen', 'bed', 'space', 'god']",2,Hospital bed space and patient capacity,lrt. â€™even want imagine â€™going luth rest right . injured burnt patients arrive die becos â€™oxygen enough bed spaces. god get ??? ðŸ˜­ðŸ˜­ðŸ˜­,0.14285714285714,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2017-12-05 03:39:36+00:00,FYI: So Pathetic! How A Patient Died At LUTH Because There Was No Bed Space And Consultants https://t.co/dIEQ0r9Qsn #Naijapals #Gistmania https://t.co/O3PXTiBM8s,"8.6753Â° N, 9.0810Â° E, 200km","['fyi', 'pathetic', 'patient', 'die', 'luth', 'bed', 'space', 'consultants']",2,Hospital bed space and patient capacity,fyi: pathetic! patient died luth bed space consultants https://.co/dieq0r9qsn #naijapals #gistmania https://.co/o3pxtibm8s,-1.0,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2016-09-23 03:08:13+00:00,"We're lucky that bedbugs are not fast insects, if not, we'd all be anaemic in Luth.","8.6753Â° N, 9.0810Â° E, 200km","['lucky', 'bedbugs', 'fast', 'insects', 'anaemic', 'luth']",4,Miscellaneous comments and inquiries,"'lucky bedbugs fast insects, , 'anaemic luth.",0.26666666666667,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2020-12-24 08:31:18+00:00,"Honourable, you've done well. However, I feel this facility should be enlarged to handle enough cases. It clearly lacks a bedspace, lacks an obstetric facility, lacks a paediatric facility. If we get our PHCs right, UCH will have far less patients to handle.","8.6753Â° N, 9.0810Â° E, 200km","['honourable', 'feel', 'facility', 'enlarge', 'handle', 'case', 'clearly', 'lack', 'bedspace', 'lack', 'obstetric', 'facility', 'lack', 'paediatric', 'facility', 'phcs', 'right', 'uch', 'far', 'patients', 'handle']",0,Hospital facilities and services,"honourable, 'done well. however, feel facility enlarged handle enough cases. clearly lacks bedspace, lacks obstetric facility, lacks paediatric facility. get phcs right, uch far less patients handle.",0.063809523809524,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2020-12-05 08:29:53+00:00,We had all the resources to have the best hospitals in this country..UCH of then has become the shadow of itself. Those who ruined our healthcare system...It shall not be well with you o..,"8.6753Â° N, 9.0810Â° E, 200km","['resources', 'best', 'hospitals', 'country', 'uch', 'shadow', 'ruin', 'healthcare', 'shall']",1,Medical professionals and patient outcomes,resources best hospitals country..uch become shadow . ruined healthcare system...shall well ..,1.0,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2020-12-03 01:38:38+00:00,@FEMMY466 @legs_fine Omo! I search tire for UCH oh.....at the end of the day they just referred me to a regular Doctor.,"8.6753Â° N, 9.0810Â° E, 200km","['omo', 'search', 'tire', 'uch', 'end', 'day', 'refer', 'regular', 'doctor']",2,Hospital bed space and patient capacity,@femmy466 @legs_fine omo! search tire uch oh.....end day referred regular doctor.,0.0,Nuetral,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2020-04-04 12:24:52+00:00,"There was nothing at Olodo. No equipment, no bed, nothing. Not even running water. Only thing was the physical structure. Beds were moved from another hospital for the commissioning. OYSG funded the laboratory in UCH.https://t.co/IkPop2ucqi","8.6753Â° N, 9.0810Â° E, 200km","['olodo', 'equipment', 'bed', 'run', 'water', 'thing', 'physical', 'structure', 'bed', 'move', 'hospital', 'commission', 'oysg', 'fund', 'laboratory', 'uch']",0,Hospital facilities and services,"nothing olodo. equipment, bed, nothing. even running water. thing physical structure. beds moved another hospital commissioning. oysg funded laboratory uch.https://.co/ikpop2ucqi",0.0,Nuetral,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2020-04-05 15:45:38+00:00,"The lab in UCH was not only scaled up for testing. It was also scaled up to the capacity for research. So currently, the SARS CoV-2 virus (Coronavirus) is being studied in that laboratory. @seyiamakinde This looks more like an opinionated response. Is PCR machine the only metric for being better? Number of fully functional beds...ICU, diagnostic and therapeutic equipment/services, Theatre quality etc.I will agree with u if u said UCH has been on a steady decline for years now","8.6753Â° N, 9.0810Â° E, 200km","['lab', 'uch', 'scale', 'test', 'scale', 'capacity', 'research', 'currently', 'sars', 'cov', 'virus', 'coronavirus', 'study', 'laboratory', 'look', 'like', 'opinionated', 'response', 'pcr', 'machine', 'metric', 'better', 'number', 'fully', 'functional', 'bed', 'icu', 'diagnostic', 'therapeutic', 'equipment', 'service', 'theatre', 'quality', 'agree', 'say', 'uch', 'steady', 'decline', 'years']",0,Hospital facilities and services,"lab uch scaled testing. also scaled capacity research. currently, sars cov-2 virus (coronavirus) studied laboratory. @seyiamakinde looks like opinionated response. pcr machine metric better? number fully functional beds...icu, diagnostic therapeutic equipment/services, theatre quality etc.agree u u said uch steady decline years ",0.22222222222222,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2020-03-22 07:41:10+00:00,@dazHalle @ronikpe Even my Teaching hospital's ICU is 4 beds UCH is close to this,"8.6753Â° N, 9.0810Â° E, 200km","['teach', 'hospital', 'icu', 'bed', 'uch', 'close']",0,Hospital facilities and services,@dazhalle @ronikpe even teaching hospital'icu 4 beds uch close ,0.0,Nuetral,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2020-01-22 19:06:42+00:00,"How can UCH rent out a big room to a church, when there are no beds for patients??? We are sick in this country.","8.6753Â° N, 9.0810Â° E, 200km","['uch', 'rent', 'big', 'room', 'church', 'bed', 'patients', 'sick', 'country']",0,Hospital facilities and services,"uch rent big room church, beds patients??? sick country.",-0.35714285714286,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2020-01-22 18:37:18+00:00,Can we ever have another facility like UCH again in Nigeria???,"8.6753Â° N, 9.0810Â° E, 200km","['facility', 'like', 'uch', 'nigeria']",0,Hospital facilities and services,ever another facility like uch nigeria???,0.0,Nuetral,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2020-01-22 08:01:59+00:00,Iâ€™m currently at UCH emergency unit and all I want to say is you guys should be very grateful to God for your health. Never for once take it for granted no matter what youâ€™re going through in life,"8.6753Â° N, 9.0810Â° E, 200km","['currently', 'uch', 'emergency', 'unit', 'want', 'guy', 'grateful', 'god', 'health', 'grant', 'matter', 'go', 'life']",2,Hospital bed space and patient capacity,â€™currently uch emergency unit want say guys grateful god health. never take granted matter â€™going life,0.0,Nuetral,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2020-01-10 17:44:17+00:00,"The way UCH move dates for appointments and results eh, the condition would have gotten worse before then. God save us o #nigeriahealthsector #UCH","8.6753Â° N, 9.0810Â° E, 200km","['way', 'uch', 'date', 'appointments', 'result', 'condition', 'get', 'worse', 'god', 'save']",1,Medical professionals and patient outcomes,"way uch move dates appointments results eh, condition would gotten worse . god save us #nigeriahealthsector #uch",-0.4,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2020-02-26 16:59:56+00:00,"Can we talk about how terrible #LUTH is, they treat human beings like animals, their nurses are rude and uncultured.","8.6753Â° N, 9.0810Â° E, 200km","['talk', 'terrible', 'treat', 'human', 'be', 'like', 'animals', 'nurse', 'rude', 'uncultured']",9,High mortality rates due to inadequate healthcare services,"talk terrible #luth , treat human beings like animals, nurses rude uncultured.",-0.43333333333333,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2020-01-06 17:28:11+00:00,Thank God for the life of your brother. And I am so happy to see that good news is coming out of LUTH contrary to what people say.,"8.6753Â° N, 9.0810Â° E, 200km","['thank', 'god', 'life', 'brother', 'happy', 'good', 'news', 'come', 'luth', 'contrary', 'people']",2,Hospital bed space and patient capacity,thank god life brother. happy see good news coming luth contrary people say.,0.75,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2020-01-01 18:24:54+00:00,"The most underrated thing in life is the gift of life with good health. If you want to confirm this, visit LUTH.","8.6753Â° N, 9.0810Â° E, 200km","['underrate', 'thing', 'life', 'gift', 'life', 'good', 'health', 'want', 'confirm', 'visit', 'luth']",2,Hospital bed space and patient capacity,"underrated thing life gift life good health. want confirm , visit luth.",0.7,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-12-24 06:12:15+00:00,@fisayosoyombo One day i will write a book on my travails in LUTH when my son was admitted for 2 months.the hospital and the staff there are despicable.,"8.6753Â° N, 9.0810Â° E, 200km","['day', 'write', 'book', 'travail', 'luth', 'son', 'admit', 'months', 'hospital', 'staff', 'despicable']",1,Medical professionals and patient outcomes,@fisayosoyombo one day write book travails luth son admitted 2 months.hospital staff despicable.,0.0,Nuetral,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-11-23 11:58:14+00:00,"@bjbanji The same LUTH that didn't have light in the cancer section for months, until my mum died January 3rd.....     Okay O!","8.6753Â° N, 9.0810Â° E, 200km","['luth', 'light', 'cancer', 'section', 'months', 'mum', 'die', 'january', 'okay']",1,Medical professionals and patient outcomes,"@bjbanji luth 'light cancer section months, mum died january 3rd..... okay !",0.34166666666667,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-11-19 07:02:42+00:00,@MobilePunch Just keep quayet. LUTH has turned into RUTH.Richonly University Teaching Hospital.They will watch you die if you don't have money for treatment.,"8.6753Â° N, 9.0810Â° E, 200km","['quayet', 'luth', 'turn', 'ruth', 'richonly', 'university', 'teach', 'hospital', 'watch', 'die', 'money', 'treatment']",1,Medical professionals and patient outcomes,@mobilepunch keep quayet. luth turned ruth.richonly university teaching hospital.watch die 'money treatment.,0.0,Nuetral,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-11-07 09:49:21+00:00,"Government hospital have the most heartless staff ever, LUTH are the biggest culprits of this","8.6753Â° N, 9.0810Â° E, 200km","['government', 'hospital', 'heartless', 'staff', 'luth', 'biggest', 'culprits']",1,Medical professionals and patient outcomes,"government hospital heartless staff ever, luth biggest culprits ",0.0,Nuetral,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-10-24 15:35:46+00:00,"@aeleo92 I am nigerian, the whole country is trash ðŸ˜ŠðŸ˜Š - actually , Nigeria same as LUTh isnâ€™t the trash place, itâ€™s the people running it that are despicable","8.6753Â° N, 9.0810Â° E, 200km","['nigerian', 'country', 'trash', 'actually', 'nigeria', 'luth', 'isn', 'trash', 'place', 'people', 'run', 'despicable']",0,Hospital facilities and services,"@aeleo92 nigerian, whole country trash ðŸ˜ŠðŸ˜Š - actually , nigeria luth â€™trash place, â€™people running despicable",0.1,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-09-11 09:02:26+00:00,Drove all the way to LUTH and not one single doctor is in their office. Fml ðŸ™„,"8.6753Â° N, 9.0810Â° E, 200km","['drive', 'way', 'luth', 'single', 'doctor', 'office', 'fml']",1,Medical professionals and patient outcomes,drove way luth one single doctor office. fml ðŸ™„,-0.071428571428571,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-06-24 19:14:16+00:00,@glory_osei That's how one old nurse at LUTH hid my son's file because I corrected her addressing me and other patient with Yoruba which I don't understand .she started screaming I insulted her.i should apologize or I'm not going to see doctor.,"8.6753Â° N, 9.0810Â° E, 200km","['old', 'nurse', 'luth', 'hide', 'son', 'file', 'correct', 'address', 'patient', 'yoruba', 'understand', 'start', 'scream', 'insult', 'apologize', 'go', 'doctor']",2,Hospital bed space and patient capacity,@glory_osei 'one old nurse luth hid son'file corrected addressing patient yoruba 'understand .started screaming insulted .apologize 'going see doctor.,0.1,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-05-20 05:35:05+00:00,"I have been to LASUTH, spent one month there, I still visit LUTH regularly and the things I have seen cannot be unseen. I just pray not to fall too sick to go there cos the result is death. Nigeria is decayed in every sector. Nigeria no go better no be curse, just facts.","8.6753Â° N, 9.0810Â° E, 200km","['lasuth', 'spend', 'month', 'visit', 'luth', 'regularly', 'things', 'see', 'unseen', 'pray', 'fall', 'sick', 'cos', 'result', 'death', 'nigeria', 'decay', 'sector', 'nigeria', 'better', 'curse', 'facts']",3,General health concerns and issues,"lasuth, spent one month , still visit luth regularly things seen cannot unseen. pray fall sick go cos result death. nigeria decayed every sector. nigeria go better curse, facts.",-0.078571428571429,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-05-10 17:54:05+00:00,Nigerian Govt Failed You - Man Narrates How His Friend Died on His Way to LUTH Due To Lagos Traffic https://t.co/aBpdwCRAC1,"8.6753Â° N, 9.0810Â° E, 200km","['nigerian', 'govt', 'fail', 'man', 'narrate', 'friend', 'die', 'way', 'luth', 'lagos', 'traffic']",1,Medical professionals and patient outcomes,nigerian govt failed - man narrates friend died way luth due lagos traffic https://.co/abpdwcrac1,-0.3125,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-04-06 08:08:27+00:00,"The whole of LUTH and itâ€™s management are grossly incompetent ,it is a good example of The Nigerian government. Corrupt ,selfish and incompetent .","8.6753Â° N, 9.0810Â° E, 200km","['luth', 'management', 'grossly', 'incompetent', 'good', 'example', 'nigerian', 'government', 'corrupt', 'selfish', 'incompetent']",9,High mortality rates due to inadequate healthcare services,"whole luth â€™management grossly incompetent ,good example nigerian government. corrupt ,selfish incompetent .",-0.13333333333333,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-04-05 12:46:16+00:00,"Donâ€™t even get me started on those so called security men in LUTH, all they know how to do is start assembly early in the morning and be marching and making noise like egbere with their ugly looking purple trash called uniforms ..","8.6753Â° N, 9.0810Â° E, 200km","['start', 'call', 'security', 'men', 'luth', 'know', 'start', 'assembly', 'early', 'morning', 'march', 'make', 'noise', 'like', 'egbere', 'ugly', 'look', 'purple', 'trash', 'call', 'uniform']",9,High mortality rates due to inadequate healthcare services,"â€™even get started called security men luth, know start assembly early morning marching making noise like egbere ugly looking purple trash called uniforms ..",-0.3,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-04-05 12:38:54+00:00,@samuelbrown007 A luth doc stabbed to death,"8.6753Â° N, 9.0810Â° E, 200km","['luth', 'doc', 'stab', 'death']",2,Hospital bed space and patient capacity,@samuelbrown007 luth doc stabbed death,0.0,Nuetral,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-03-03 05:13:26+00:00,"Millions of dollars are finding their way to ðŸ‡®ðŸ‡³ India, a great percentage of them are cancer cases.  Dear Sir @jidesanwoolu , Can you turn this Medical Tourism issue into a huge investment in Lagos. LUTH is the only Public Hospital with Radiotherapy, itâ€™s not working &amp; not issue","8.6753Â° N, 9.0810Â° E, 200km","['millions', 'dollars', 'find', 'way', 'india', 'great', 'percentage', 'cancer', 'case', 'dear', 'sir', 'turn', 'medical', 'tourism', 'issue', 'huge', 'investment', 'lagos', 'luth', 'public', 'hospital', 'radiotherapy', 'work', 'amp', 'issue']",1,Medical professionals and patient outcomes,"millions dollars finding way ðŸ‡®ðŸ‡³ india, great percentage cancer cases. dear sir @jidesanwoolu , turn medical tourism issue huge investment lagos. luth public hospital radiotherapy, â€™working &amp; issue",0.3,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-03-02 19:40:03+00:00,"Highly disappointed in LUTH Hospital. At A and E, you have to wait OUTSIDE for the doctor to come and see you.","8.6753Â° N, 9.0810Â° E, 200km","['highly', 'disappoint', 'luth', 'hospital', 'wait', 'outside', 'doctor', 'come']",2,Hospital bed space and patient capacity,"highly disappointed luth hospital. e, wait outside doctor come see .",-0.375,Dissatisfied,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2019-01-22 16:29:49+00:00,"@NaijaClassCapt My father was rejected at Luth, because they were on strike. Even at ER! And to think that was his clinic....","8.6753Â° N, 9.0810Â° E, 200km","['father', 'reject', 'luth', 'strike', 'think', 'clinic']",1,Medical professionals and patient outcomes,"@naijaclasscapt father rejected luth, strike. even er! think clinic....",0.0,Nuetral,🇳🇬 Lagos University Teaching Hospital,6.5188526,3.3557159
2023-04-10 05:37:13+00:00,"NHA would not even start an IV line. Ironically, National Hospital did not have a functional X-ray or CT Scan machine. It's not had one for two years, the hospital said. So Obinna had to be chauffeured again to a private facility where the X-ray was conducted","8.6753Â° N, 9.0810Â° E, 200km","['nha', 'start', 'line', 'ironically', 'national', 'hospital', 'functional', 'ray', 'scan', 'machine', 'years', 'hospital', 'say', 'obinna', 'chauffeur', 'private', 'facility', 'ray', 'conduct']",0,Hospital facilities and services,"nha would even start iv line. ironically, national hospital functional x-ray ct scan machine. 'one two years, hospital said. obinna chauffeured private facility x-ray conducted",0.0,Nuetral,National Hospital Abuja,9.039929,7.4619731
2023-04-08 08:33:18+00:00,Quite unfortunate that Pharmacist Obinna Emeka should die like that in National hospital Abuja. This is a preventable death. All due to no x-ray and scanning machines. The arrest of Ekweremadu too would have been preventable had the facility been put in shape. President -elect,"8.6753Â° N, 9.0810Â° E, 200km","['unfortunate', 'pharmacist', 'obinna', 'emeka', 'die', 'like', 'national', 'hospital', 'abuja', 'preventable', 'death', 'ray', 'scan', 'machine', 'arrest', 'ekweremadu', 'preventable', 'facility', 'shape', 'president', 'elect']",0,Hospital facilities and services,quite unfortunate pharmacist obinna emeka die like national hospital abuja. preventable death. due x-ray scanning machines. arrest ekweremadu would preventable facility put shape. president -elect,0.03125,Dissatisfied,National Hospital Abuja,9.039929,7.4619731
2023-04-06 17:29:31+00:00,Foolish people A whole national hospital Abuja doesn't have proper equipments Poor emergency service in Nigeria. Staff are forced to work in deplorable situations and make do with what they have but people are up there eating the money everyday,"8.6753Â° N, 9.0810Â° E, 200km","['foolish', 'people', 'national', 'hospital', 'abuja', 'proper', 'equipments', 'poor', 'emergency', 'service', 'nigeria', 'staff', 'force', 'work', 'deplorable', 'situations', 'people', 'eat', 'money', 'everyday']",1,Medical professionals and patient outcomes,foolish people whole national hospital abuja 'proper equipments poor emergency service nigeria. staff forced work deplorable situations make people eating money everyday,-0.21666666666667,Dissatisfied,National Hospital Abuja,9.039929,7.4619731
2023-04-06 17:00:26+00:00,"I hope the next bill is to prohibit government officials from seeking medical tourism. Any lawmaker that is sick should get treatment at National Hospital Abuja &amp; if the CT machines ain't working, they should still not be allowed to leave.","8.6753Â° N, 9.0810Â° E, 200km","['hope', 'prohibit', 'government', 'officials', 'seek', 'medical', 'tourism', 'lawmaker', 'sick', 'treatment', 'national', 'hospital', 'abuja', 'amp', 'machine', 'ain', 'work', 'allow', 'leave']",1,Medical professionals and patient outcomes,"hope next bill prohibit government officials seeking medical tourism. lawmaker sick get treatment national hospital abuja &amp; ct machines 'working, still allowed leave.",-0.23809523809524,Dissatisfied,National Hospital Abuja,9.039929,7.4619731
2023-04-06 07:44:28+00:00,"@docneto Neto, NHA fell off once the APC took office. From recruitment of interns, HOs and full staff to how the hospital is run has been  heavily politicised.","8.6753Â° N, 9.0810Â° E, 200km","['neto', 'nha', 'fell', 'apc', 'take', 'office', 'recruitment', 'intern', 'hos', 'staff', 'hospital', 'run', 'heavily', 'politicise']",8,Hospital staff and equipment,"@docneto neto, nha fell apc took office. recruitment interns, hos full staff hospital run heavily politicised.",0.075,Dissatisfied,National Hospital Abuja,9.039929,7.4619731
2023-04-05 15:51:04+00:00,@maryam_danzaria Both. Go to national hospital Abuja. After I was discharged I went back personally to thank them because they were so genuine and kind to me.,"8.6753Â° N, 9.0810Â° E, 200km","['national', 'hospital', 'abuja', 'discharge', 'go', 'personally', 'thank', 'genuine', 'kind']",0,Hospital facilities and services,@maryam_danzaria . go national hospital abuja. discharged went back personally thank genuine kind .,0.25,Dissatisfied,National Hospital Abuja,9.039929,7.4619731
2023-04-06 20:21:46+00:00,"@the_beardedsina FMC Owerri is located in the center of Owerri and patient turn out is only 2nd to UCH Ibadan from my own observation. Imo state specialist hospital is well equipped also in the center of owerri. Weâ€™ve Regions( google this state of the art facility). Chief, this your take hmm","8.6753Â° N, 9.0810Â° E, 200km","['fmc', 'owerri', 'locate', 'center', 'owerri', 'patient', 'turn', 'uch', 'ibadan', 'observation', 'imo', 'state', 'specialist', 'hospital', 'equip', 'center', 'owerri', 'regions', 'google', 'state', 'art', 'facility', 'chief', 'hmm']",0,Hospital facilities and services,"@the_beardedsina fmc owerri located center owerri patient turn 2nd uch ibadan observation. imo state specialist hospital well equipped also center owerri. â€™regions( google state art facility). chief, take hmm",-0.066666666666667,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2022-12-18 13:25:38+00:00,"These just happened right in my presence in uch ibadan.  Emergency unit for that matter , a young girl just died bcos she was left unattended to for over 2 hours .It's called Emergency unit ,how come they could not even do anything in 2 hours","8.6753Â° N, 9.0810Â° E, 200km","['happen', 'right', 'presence', 'uch', 'ibadan', 'emergency', 'unit', 'matter', 'young', 'girl', 'die', 'bcos', 'leave', 'unattended', 'hours', 'call', 'emergency', 'unit', 'come', 'hours']",1,Medical professionals and patient outcomes,"happened right presence uch ibadan. emergency unit matter , young girl died bcos left unattended 2 hours .'called emergency unit ,come could even anything 2 hours",0.12857142857143,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2022-10-12 11:45:02+00:00,"When i was growing up at Ibadan, UCH and Oluyoro hospital used to be the place to treat minor ailment, but were one of the best in the world. Now, it is the carcass of what a hospital should be. https://t.co/SZRHD04THY","8.6753Â° N, 9.0810Â° E, 200km","['grow', 'ibadan', 'uch', 'oluyoro', 'hospital', 'place', 'treat', 'minor', 'ailment', 'best', 'world', 'carcass', 'hospital']",0,Hospital facilities and services,"growing ibadan, uch oluyoro hospital used place treat minor ailment, one best world. , carcass hospital . https://.co/szrhd04thy",0.475,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2022-07-04 13:52:46+00:00,"Patients at the University College Hospital (UCH), Ibadan, will now have to pay N1,000 electricity charge daily, due to the high cost of electricity tariffs and diesel.","8.6753Â° N, 9.0810Â° E, 200km","['patients', 'university', 'college', 'hospital', 'uch', 'ibadan', 'pay', 'electricity', 'charge', 'daily', 'high', 'cost', 'electricity', 'tariff', 'diesel']",0,Hospital facilities and services,"patients university college hospital (uch), ibadan, pay n1,000 electricity charge daily, due high cost electricity tariffs diesel.",0.011666666666667,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2022-07-01 12:05:30+00:00,Most part of UCH be looking like an abandoned warehouse...a federal hospital for that matter wtf?,"8.6753Â° N, 9.0810Â° E, 200km","['uch', 'look', 'like', 'abandon', 'warehouse', 'federal', 'hospital', 'matter', 'wtf']",0,Hospital facilities and services,part uch looking like abandoned warehouse...federal hospital matter wtf?,-0.5,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2022-04-07 14:47:23+00:00,"_Department of UCH for treatment. Alas, he was unfortunately rejected. It was a sad moment for us, but afterwards, we manged to drive him to Adeoyo Hospital, where unfortunately, he was rejected again. Their unworthy reason: ""there's no facility and personnel for free treatment""","8.6753Â° N, 9.0810Â° E, 200km","['department', 'uch', 'treatment', 'alas', 'unfortunately', 'reject', 'sad', 'moment', 'manged', 'drive', 'adeoyo', 'hospital', 'unfortunately', 'reject', 'unworthy', 'reason', 'facility', 'personnel', 'free', 'treatment']",0,Hospital facilities and services,"_department uch treatment. alas, unfortunately rejected. sad moment us, afterwards, manged drive adeoyo hospital, unfortunately, rejected . unworthy reason: ""'facility personnel free treatment""",-0.3,Dissatisfied,Adeoyo State Hospital,7.3510474,3.8624901
2021-05-11 17:38:25+00:00,UCH mgt care less about the hospital. Day 11 and nothing yet.,"8.6753Â° N, 9.0810Â° E, 200km","['uch', 'mgt', 'care', 'hospital', 'day']",2,Hospital bed space and patient capacity,uch mgt care less hospital. day 11 nothing yet.,-0.16666666666667,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2021-05-01 15:40:15+00:00,UCH resident doctors begin indefinite strike https://t.co/wULA6zFwA8,"8.6753Â° N, 9.0810Â° E, 200km","['uch', 'resident', 'doctor', 'begin', 'indefinite', 'strike']",1,Medical professionals and patient outcomes,uch resident doctors begin indefinite strike https://.co/wula6zfwa8,0.0,Nuetral,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2021-03-19 11:08:43+00:00,@UBAGroup service in uch Ibadan branch sucks been sitting here for over 2hrs yet no single person has been called in,"8.6753Â° N, 9.0810Â° E, 200km","['service', 'uch', 'ibadan', 'branch', 'suck', 'sit', 'hrs', 'single', 'person', 'call']",0,Hospital facilities and services,@ubagroup service uch ibadan branch sucks sitting 2hrs yet single person called ,-0.18571428571428,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2021-03-17 20:37:50+00:00,@thefemianthony Lost an aunty on Monday in the exact same manner...Uch is the absolute worst.,"8.6753Â° N, 9.0810Â° E, 200km","['lose', 'aunty', 'monday', 'exact', 'manner', 'uch', 'absolute', 'worst']",1,Medical professionals and patient outcomes,@thefemianthony lost aunty monday exact manner...uch absolute worst.,-0.18333333333333,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2021-01-09 12:06:50+00:00,"Right now, they are. Lost someone who has been hospitalized in UCH since 29th yesterday, don't even know how to put that call through","8.6753Â° N, 9.0810Â° E, 200km","['right', 'lose', 'hospitalize', 'uch', 'yesterday', 'know']",1,Medical professionals and patient outcomes,"right , . lost someone hospitalized uch since 29th yesterday, 'even know put call ",0.28571428571428,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2019-01-20 10:45:10+00:00,"@DrOlufunmilayo Yet they charge 1500 nairs everytime for consulting fees whenever you visit UCH, if you vist for a whole month you pay same daily.","8.6753Â° N, 9.0810Â° E, 200km","['charge', 'nairs', 'everytime', 'consult', 'fee', 'visit', 'uch', 'vist', 'month', 'pay', 'daily']",0,Hospital facilities and services,"@drolufunmilayo yet charge 1500 nairs everytime consulting fees whenever visit uch, vist whole month pay daily.",0.1,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2018-10-15 07:35:30+00:00,Whoever that is the CMD of UCH Ibadan should be called to order and explain why dialysis machine is not functioning that we have to taken patient outside the hospital to make use of such,"8.6753Â° N, 9.0810Â° E, 200km","['cmd', 'uch', 'ibadan', 'call', 'order', 'explain', 'dialysis', 'machine', 'function', 'take', 'patient', 'outside', 'hospital', 'use']",0,Hospital facilities and services,whoever cmd uch ibadan called order explain dialysis machine functioning taken patient outside hospital make use ,0.0,Nuetral,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
